Region,Level,Item,production
Africa,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0.0
Africa,Activity,Casting of metals,3297256448.12195
Africa,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",30956839315.10589
Africa,Activity,Manufacture of machinery and equipment n.e.c. (29),45517285487.42451
Africa,Activity,Manufacture of office machinery and computers (30),9474490279.539207
Africa,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),25439304662.495857
Africa,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",24078300596.43259
Africa,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",13379487401.792158
Africa,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",53826354258.18191
Africa,Activity,Manufacture of other transport equipment (35),13955868597.995684
Africa,Activity,Manufacture of furniture; manufacturing n.e.c. (36),20619346409.81511
Africa,Activity,Recycling of waste and scrap,1576341102.4839435
Africa,Activity,Recycling of bottles by direct reuse,0.0
Africa,Activity,Production of electricity by coal,2330115610.5900106
Africa,Activity,Production of electricity by gas,9333128141.830307
Africa,Activity,Production of electricity by nuclear,703659496.4593621
Africa,Activity,Production of electricity by hydro,7510068398.049534
Africa,Activity,Production of electricity by wind,198681829.5670699
Africa,Activity,Production of electricity by petroleum and other oil derivatives,4353609063.4678755
Africa,Activity,Production of electricity by biomass and waste,197599864.11913452
Africa,Activity,Production of electricity by solar photovoltaic,109237349.16343299
Africa,Activity,Production of electricity by solar thermal,59.7133469433018
Africa,Activity,"Production of electricity by tide, wave, ocean",5052910.764710469
Africa,Activity,Production of electricity by Geothermal,228314112.15527806
Africa,Activity,Production of electricity nec,0.0
Africa,Activity,Transmission of electricity,3442213799.222469
Africa,Activity,Distribution and trade of electricity,11860876595.27299
Africa,Activity,Manufacture of gas; distribution of gaseous fuels through mains,3892592010.8377466
Africa,Activity,Steam and hot water supply,706803035.8164456
Africa,Activity,"Collection, purification and distribution of water (41)",4252890789.0468936
Africa,Activity,Construction (45),288936275925.5882
Africa,Activity,Re-processing of secondary construction material into aggregates,0.0
Africa,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",45741391337.393234
Africa,Activity,Retail sale of automotive fuel,3416021025.162367
Africa,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",121497100739.45502
Africa,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",84523534822.70308
Africa,Activity,Hotels and restaurants (55),113118584706.48776
Africa,Activity,Transport via railways,16759203543.199455
Africa,Activity,Other land transport,68248888051.09307
Africa,Activity,Transport via pipelines,4331441040.759696
Africa,Activity,Sea and coastal water transport,33370396968.662033
Africa,Activity,Inland water transport,1491126455.799373
Africa,Activity,Air transport (62),21978075362.639065
Africa,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),63593895971.50518
Africa,Activity,Post and telecommunications (64),78823556804.9049
Africa,Activity,"Financial intermediation, except insurance and pension funding (65)",30226597099.618618
Africa,Activity,"Insurance and pension funding, except compulsory social security (66)",21651293987.07018
Africa,Activity,Activities auxiliary to financial intermediation (67),15302093640.890392
Africa,Activity,Real estate activities (70),92499732799.48582
Africa,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),13577708827.694395
Africa,Activity,Computer and related activities (72),23256383274.648663
Africa,Activity,Research and development (73),7673921561.446325
Africa,Activity,Other business activities (74),73225985622.24207
Africa,Activity,Public administration and defence; compulsory social security (75),154559995896.3534
Africa,Activity,Education (80),44522722816.5915
Africa,Activity,Health and social work (85),89279122132.80737
Africa,Activity,Incineration of waste: Food,420553931.6155072
Africa,Activity,Incineration of waste: Paper,453964666.73726416
Africa,Activity,Incineration of waste: Plastic,343500988.58248377
Africa,Activity,Incineration of waste: Metals and Inert materials,344551903.0261313
Africa,Activity,Incineration of waste: Textiles,164601096.34261516
Africa,Activity,Incineration of waste: Wood,215736852.20558628
Africa,Activity,Incineration of waste: Oil/Hazardous waste,260989271.3287319
Africa,Activity,"Biogasification of food waste, incl. land application",124600283.9057399
Africa,Activity,"Biogasification of paper, incl. land application",42696294.08562557
Africa,Activity,"Biogasification of sewage slugde, incl. land application",473559028.7442061
Africa,Activity,"Composting of food waste, incl. land application",420831128.16994
Africa,Activity,"Composting of paper and wood, incl. land application",122724165.91852498
Africa,Activity,"Waste water treatment, food",1247937507.9497535
Africa,Activity,"Waste water treatment, other",1246348303.6145933
Africa,Activity,Landfill of waste: Food,1754585967.0046625
Africa,Activity,Landfill of waste: Paper,1071507230.7916538
Africa,Activity,Landfill of waste: Plastic,681186074.6592671
Africa,Activity,Landfill of waste: Inert/metal/hazardous,1078687027.4728873
Africa,Activity,Landfill of waste: Textiles,361160623.03683144
Africa,Activity,Landfill of waste: Wood,438469656.7060441
Africa,Activity,Activities of membership organisation n.e.c. (91),9743286033.853436
Africa,Activity,"Recreational, cultural and sporting activities (92)",23587010554.853756
Africa,Activity,Other service activities (93),14652477111.313694
Africa,Activity,Private households with employed persons (95),7634075560.888011
Africa,Activity,Extra-territorial organizations and bodies,0.0
Middle East,Activity,Cultivation of paddy rice,10814573950.031488
Middle East,Activity,Cultivation of wheat,10514328900.897472
Middle East,Activity,Cultivation of cereal grains nec,13834057198.524204
Middle East,Activity,"Cultivation of vegetables, fruit, nuts",54567963200.07107
Middle East,Activity,Cultivation of oil seeds,7639280956.733437
Middle East,Activity,"Cultivation of sugar cane, sugar beet",4267747860.1902294
Middle East,Activity,Cultivation of plant-based fibers,3079322515.118495
Middle East,Activity,Cultivation of crops nec,22437982726.663757
Middle East,Activity,Cattle farming,14527907427.884993
Middle East,Activity,Pigs farming,15256867634.810284
Middle East,Activity,Poultry farming,15786126468.84089
Middle East,Activity,Meat animals nec,3040586328.463958
Middle East,Activity,Animal products nec,4423949988.370185
Middle East,Activity,Raw milk,18611205068.02602
Middle East,Activity,"Wool, silk-worm cocoons",424130112.0481618
Middle East,Activity,"Manure treatment (conventional), storage and land application",0.0
Middle East,Activity,"Manure treatment (biogas), storage and land application",0.0
Middle East,Activity,"Forestry, logging and related service activities (02)",7713998108.069494
Middle East,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",11480245880.893969
Middle East,Activity,Mining of coal and lignite; extraction of peat (10),493363306.84661543
Middle East,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",367615373918.7257
Middle East,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",64235875301.350044
Middle East,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",913173508.6951532
Middle East,Activity,Mining of uranium and thorium ores (12),0.0
Middle East,Activity,Mining of iron ores,14417525526.18053
Middle East,Activity,Mining of copper ores and concentrates,14191003643.044523
Middle East,Activity,Mining of nickel ores and concentrates,55089536.36228267
Middle East,Activity,Mining of aluminium ores and concentrates,1156300262.1085887
Middle East,Activity,Mining of precious metal ores and concentrates,11212002057.221523
Middle East,Activity,"Mining of lead, zinc and tin ores and concentrates",4386317030.85036
Middle East,Activity,Mining of other non-ferrous metal ores and concentrates,9013200731.497458
Middle East,Activity,Quarrying of stone,17476451261.991333
Middle East,Activity,Quarrying of sand and clay,24848344680.559364
Middle East,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",3883181448.1456122
Middle East,Activity,Processing of meat cattle,5060761028.962945
Middle East,Activity,Processing of meat pigs,4768200452.934221
Middle East,Activity,Processing of meat poultry,5077476755.388423
Middle East,Activity,Production of meat products nec,7599759849.666593
Middle East,Activity,Processing vegetable oils and fats,4246137790.45211
Middle East,Activity,Processing of dairy products,10180813955.974894
Middle East,Activity,Processed rice,1470911428.102553
Middle East,Activity,Sugar refining,2122927130.151077
Middle East,Activity,Processing of Food products nec,56591060168.64189
Middle East,Activity,Manufacture of beverages,17741444294.38003
Middle East,Activity,Manufacture of fish products,14830868911.174686
Middle East,Activity,Manufacture of tobacco products (16),3015486983.5466485
Middle East,Activity,Manufacture of textiles (17),19804287316.53205
Middle East,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),22386678827.90431
Middle East,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",8767626390.072659
Middle East,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",17681301335.537766
Middle East,Activity,Re-processing of secondary wood material into new wood material,0.0
